"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2023-03-07T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",956.39,"provisorisch"
"2023-03-07T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",8.04,"provisorisch"
"2023-03-07T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",5.03,"provisorisch"
"2023-03-07T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"provisorisch"
"2023-03-07T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",954.01,"provisorisch"
"2023-03-07T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",8.04,"provisorisch"
"2023-03-08T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",7.86,"provisorisch"
"2023-03-08T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",379.9,"provisorisch"
"2023-03-08T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",950.52,"provisorisch"
"2023-03-08T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",54.11,"provisorisch"
"2023-03-08T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",11.51,"provisorisch"
"2023-03-08T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",8.2,"provisorisch"
"2023-03-08T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",282.98,"provisorisch"
"2023-03-08T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",953.06,"provisorisch"
"2023-03-08T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",11.58,"provisorisch"
"2023-03-08T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",7.78,"provisorisch"
"2023-03-08T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",305.53,"provisorisch"
"2023-03-08T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",950.67,"provisorisch"
"2023-03-08T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",11.12,"provisorisch"
"2023-03-09T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",12.48,"provisorisch"
"2023-03-09T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",215.8,"provisorisch"
"2023-03-09T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",952.21,"provisorisch"
"2023-03-09T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",159.21,"provisorisch"
"2023-03-09T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",15.82,"provisorisch"
"2023-03-09T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",12.68,"provisorisch"
"2023-03-09T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",169.15,"provisorisch"
"2023-03-09T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",954.71,"provisorisch"
"2023-03-09T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",15.91,"provisorisch"
"2023-03-09T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",12.38,"provisorisch"
"2023-03-09T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",180.1,"provisorisch"
"2023-03-09T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",952.25,"provisorisch"
"2023-03-09T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",16.02,"provisorisch"
"2023-03-10T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",8.86,"provisorisch"
"2023-03-10T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",386.46,"provisorisch"
"2023-03-10T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",950.11,"provisorisch"
"2023-03-10T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",61.32,"provisorisch"
"2023-03-10T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",10.95,"provisorisch"
"2023-03-10T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",8.99,"provisorisch"
"2023-03-10T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",289.58,"provisorisch"
"2023-03-10T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",952.7,"provisorisch"
"2023-03-10T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",11.28,"provisorisch"
"2023-03-10T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",8.63,"provisorisch"
"2023-03-10T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",305.58,"provisorisch"
"2023-03-10T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",950.22,"provisorisch"
"2023-03-10T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",10.7,"provisorisch"
"2023-03-11T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3.43,"provisorisch"
"2023-03-11T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",515.4,"provisorisch"
"2023-03-11T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",958.84,"provisorisch"
"2023-03-11T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",56.45,"provisorisch"
"2023-03-11T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",5.09,"provisorisch"
"2023-03-11T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",2.95,"provisorisch"
"2023-03-11T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",474.63,"provisorisch"
"2023-03-11T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",961.48,"provisorisch"
"2023-03-11T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",4.98,"provisorisch"
"2023-03-11T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",3.16,"provisorisch"
"2023-03-11T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",340.96,"provisorisch"
"2023-03-11T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",959.14,"provisorisch"
"2023-03-11T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",5.1,"provisorisch"
"2023-03-12T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",7.42,"provisorisch"
"2023-03-12T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",310.01,"provisorisch"
"2023-03-12T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",964.21,"provisorisch"
"2023-03-12T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",99.61,"provisorisch"
"2023-03-12T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",12.42,"provisorisch"
"2023-03-12T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",7.05,"provisorisch"
"2023-03-12T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",134.95,"provisorisch"
"2023-03-12T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",966.81,"provisorisch"
"2023-03-12T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",12.5,"provisorisch"
"2023-03-12T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",7.27,"provisorisch"
"2023-03-12T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",209.03,"provisorisch"
"2023-03-12T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",964.49,"provisorisch"
"2023-03-12T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",12.85,"provisorisch"
"2023-03-13T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",12,"provisorisch"
"2023-03-13T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",83.07,"provisorisch"
"2023-03-13T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",957.77,"provisorisch"
"2023-03-13T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",161.32,"provisorisch"
"2023-03-13T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",17.76,"provisorisch"
"2023-03-13T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",12.18,"provisorisch"
"2023-03-13T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",79.63,"provisorisch"
"2023-03-13T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",960.31,"provisorisch"
"2023-03-13T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",17.71,"provisorisch"
"2023-03-13T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",11.95,"provisorisch"
"2023-03-13T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",78.17,"provisorisch"
"2023-03-13T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",957.94,"provisorisch"
"2023-03-13T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",17.5,"provisorisch"
"2023-03-14T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",8.59,"provisorisch"
"2023-03-14T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",388.41,"provisorisch"
"2023-03-14T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",955.12,"provisorisch"
"2023-03-14T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",67.98,"provisorisch"
"2023-03-14T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",10.65,"provisorisch"
"2023-03-14T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",8.58,"provisorisch"
"2023-03-14T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",327.46,"provisorisch"
"2023-03-14T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",957.67,"provisorisch"
"2023-03-14T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",10.35,"provisorisch"
"2023-03-14T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",8.3,"provisorisch"
"2023-03-14T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",302.26,"provisorisch"
"2023-03-14T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",955.3,"provisorisch"
"2023-03-14T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",10.26,"provisorisch"
"2023-03-15T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",5.95,"provisorisch"
"2023-03-15T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",80.37,"provisorisch"
"2023-03-15T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",967.11,"provisorisch"
"2023-03-15T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",183.41,"provisorisch"
"2023-03-15T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",8.93,"provisorisch"
"2023-03-15T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",5.85,"provisorisch"
"2023-03-15T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",34.82,"provisorisch"
"2023-03-15T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",969.74,"provisorisch"
"2023-03-15T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",9,"provisorisch"
"2023-03-15T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",5.75,"provisorisch"
"2023-03-15T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",46.27,"provisorisch"
"2023-03-15T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",967.42,"provisorisch"
"2023-03-15T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",9.07,"provisorisch"
"2023-03-16T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",6.74,"provisorisch"
"2023-03-16T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2023-03-16T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.62,"provisorisch"
"2023-03-16T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",193.47,"provisorisch"
"2023-03-16T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",12.95,"provisorisch"
"2023-03-16T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",6.83,"provisorisch"
"2023-03-16T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"provisorisch"
"2023-03-16T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",969.29,"provisorisch"
"2023-03-16T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",13.14,"provisorisch"
"2023-03-16T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",6.61,"provisorisch"
"2023-03-16T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"provisorisch"
"2023-03-16T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",966.79,"provisorisch"
"2023-03-16T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",13.3,"provisorisch"
"2023-03-17T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",9.99,"provisorisch"
"2023-03-17T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2023-03-17T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",962.43,"provisorisch"
"2023-03-17T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",164.43,"provisorisch"
"2023-03-17T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",16.72,"provisorisch"
"2023-03-17T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",10,"provisorisch"
"2023-03-17T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"provisorisch"
"2023-03-17T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",964.98,"provisorisch"
"2023-03-17T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",16.91,"provisorisch"
"2023-03-17T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",9.87,"provisorisch"
"2023-03-17T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"provisorisch"
"2023-03-17T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",962.5,"provisorisch"
"2023-03-17T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",16.76,"provisorisch"
"2023-03-18T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",12.66,"provisorisch"
"2023-03-18T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.92,"provisorisch"
"2023-03-18T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",962.9,"provisorisch"
"2023-03-18T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",191.37,"provisorisch"
"2023-03-18T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",17.61,"provisorisch"
"2023-03-18T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",12.74,"provisorisch"
"2023-03-18T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"provisorisch"
"2023-03-18T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",965.42,"provisorisch"
"2023-03-18T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",17.95,"provisorisch"
"2023-03-18T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",12.55,"provisorisch"
"2023-03-18T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"provisorisch"
"2023-03-18T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",962.97,"provisorisch"
"2023-03-18T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",18,"provisorisch"
"2023-03-19T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",12.04,"provisorisch"
"2023-03-19T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",243.33,"provisorisch"
"2023-03-19T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.45,"provisorisch"
"2023-03-19T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",120.54,"provisorisch"
"2023-03-19T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",15.36,"provisorisch"
"2023-03-19T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",11.99,"provisorisch"
"2023-03-19T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",203.75,"provisorisch"
"2023-03-19T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",969.03,"provisorisch"
"2023-03-19T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",15.62,"provisorisch"
"2023-03-19T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",11.8,"provisorisch"
"2023-03-19T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",180.66,"provisorisch"
"2023-03-19T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",966.47,"provisorisch"
"2023-03-19T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",15.03,"provisorisch"
"2023-03-20T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",10.5,"provisorisch"
"2023-03-20T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",17.32,"provisorisch"
"2023-03-20T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",969.92,"provisorisch"
"2023-03-20T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",110.53,"provisorisch"
"2023-03-20T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",12.92,"provisorisch"
"2023-03-20T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",10.36,"provisorisch"
"2023-03-20T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",21.33,"provisorisch"
"2023-03-20T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",972.43,"provisorisch"
"2023-03-20T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",13.09,"provisorisch"
"2023-03-20T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",10.39,"provisorisch"
"2023-03-20T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"provisorisch"
"2023-03-20T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",969.95,"provisorisch"
"2023-03-20T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",13.16,"provisorisch"
"2023-03-21T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",11.22,"provisorisch"
"2023-03-21T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2023-03-21T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.69,"provisorisch"
"2023-03-21T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",158.28,"provisorisch"
"2023-03-21T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",15.63,"provisorisch"
"2023-03-21T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",10.99,"provisorisch"
"2023-03-21T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"provisorisch"
"2023-03-21T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",969.25,"provisorisch"
"2023-03-21T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",16.15,"provisorisch"
"2023-03-21T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",10.99,"provisorisch"
"2023-03-21T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"provisorisch"
"2023-03-21T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",966.86,"provisorisch"
"2023-03-21T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",15.93,"provisorisch"
"2023-03-22T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",13.82,"provisorisch"
"2023-03-22T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2023-03-22T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",963.54,"provisorisch"
"2023-03-22T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",216.39,"provisorisch"
"2023-03-22T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",19.47,"provisorisch"
"2023-03-22T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",13.56,"provisorisch"
"2023-03-22T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"provisorisch"
"2023-03-22T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",966.08,"provisorisch"
"2023-03-22T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",19.37,"provisorisch"
"2023-03-22T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",13.62,"provisorisch"
"2023-03-22T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"provisorisch"
"2023-03-22T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",963.67,"provisorisch"
"2023-03-22T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",19.63,"provisorisch"
"2023-03-23T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",14.65,"provisorisch"
"2023-03-23T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",8.92,"provisorisch"
"2023-03-23T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",961.73,"provisorisch"
"2023-03-23T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",73.45,"provisorisch"
"2023-03-23T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",17.86,"provisorisch"
"2023-03-23T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",14.6,"provisorisch"
"2023-03-23T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",10.7,"provisorisch"
"2023-03-23T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",964.21,"provisorisch"
"2023-03-23T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",18.27,"provisorisch"
"2023-03-23T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",14.64,"provisorisch"
"2023-03-23T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",16.75,"provisorisch"
"2023-03-23T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",961.89,"provisorisch"
"2023-03-23T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",17.8,"provisorisch"
"2023-03-24T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",12.52,"provisorisch"
"2023-03-24T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",510.67,"provisorisch"
"2023-03-24T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",960.89,"provisorisch"
"2023-03-24T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",27.27,"provisorisch"
"2023-03-24T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",14.14,"provisorisch"
"2023-03-24T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",12.48,"provisorisch"
"2023-03-24T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",289.99,"provisorisch"
"2023-03-24T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",963.41,"provisorisch"
"2023-03-24T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",14.38,"provisorisch"
"2023-03-24T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",12.2,"provisorisch"
"2023-03-24T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",408.42,"provisorisch"
"2023-03-24T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",961.04,"provisorisch"
"2023-03-24T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",14.11,"provisorisch"
"2023-03-25T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",9.39,"provisorisch"
"2023-03-25T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",376.45,"provisorisch"
"2023-03-25T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",964.11,"provisorisch"
"2023-03-25T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",136.81,"provisorisch"
"2023-03-25T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",12.26,"provisorisch"
"2023-03-25T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",9.39,"provisorisch"
"2023-03-25T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",243.52,"provisorisch"
"2023-03-25T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",966.75,"provisorisch"
"2023-03-25T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",11.91,"provisorisch"
"2023-03-25T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",9.17,"provisorisch"
"2023-03-25T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",280.2,"provisorisch"
"2023-03-25T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",964.34,"provisorisch"
"2023-03-25T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",12.5,"provisorisch"
"2023-03-26T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",8.2,"provisorisch"
"2023-03-26T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",490.52,"provisorisch"
"2023-03-26T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",958,"provisorisch"
"2023-03-26T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",60,"provisorisch"
"2023-03-26T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",11.45,"provisorisch"
"2023-03-26T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",8.09,"provisorisch"
"2023-03-26T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",268.86,"provisorisch"
